t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1788415227595,2.4645,1.0000,2.4645,0.5306,3.7640,sideEyeCat
1788415227637,0.0003,0.0000,0.0000,0.5200,3.7640,sideEyeCat
1788415227679,2.1273,1.0000,2.1273,0.5200,3.7640,sideEyeCat
1788415227721,0.0004,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415227763,1.7482,1.0000,1.7482,0.5200,3.7640,sideEyeCat
1788415227804,0.0004,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415227845,1.5752,0.5063,0.7976,0.5200,3.7640,sideEyeCat
1788415227893,1.1733,0.7799,0.9151,0.5200,3.7640,sideEyeCat
1788415227935,0.0007,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415227976,0.8704,0.9781,0.8513,0.5098,3.7640,sideEyeCat
1788415228018,0.0005,0.0000,0.0000,0.4902,3.7640,sideEyeCat
1788415228076,0.8013,1.0000,0.8013,0.5000,3.7640,sideEyeCat
1788415228117,0.0008,0.0000,0.0000,0.4800,3.7640,sideEyeCat
1788415228161,1.1735,1.0000,1.1735,0.5000,3.7640,sideEyeCat
1788415228202,0.0002,0.0000,0.0000,0.4800,3.7640,sideEyeCat
1788415228244,3.4272,0.9999,3.4268,0.5000,3.7640,sideEyeCat
1788415228292,2.4268,1.0000,2.4268,0.5000,3.7640,sideEyeCat
1788415228334,0.0002,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415228376,2.7248,1.0000,2.7248,0.5000,3.7640,sideEyeCat
1788415228418,0.0006,0.0000,0.0000,0.4800,3.7640,sideEyeCat
1788415228460,2.8667,1.0000,2.8667,0.5000,3.7640,sideEyeCat
1788415228502,0.0006,0.0000,0.0000,0.4902,3.7640,sideEyeCat
1788415228544,2.8596,1.0000,2.8596,0.4902,3.7640,sideEyeCat
1788415228585,0.0004,0.0000,0.0000,0.4902,3.7640,sideEyeCat
1788415228627,2.6267,1.0000,2.6267,0.4902,3.7640,sideEyeCat
1788415228669,0.0001,0.0000,0.0000,0.4902,3.7640,sideEyeCat
1788415228711,3.7724,0.9780,3.6894,0.4902,3.7640,sideEyeCat
1788415228768,2.3529,0.9724,2.2879,0.5098,3.7640,sideEyeCat
1788415228810,0.0005,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415228852,1.4624,0.6653,0.9730,0.5000,3.7640,sideEyeCat
1788415228893,0.0000,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415228935,0.0140,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415228976,0.0000,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415229015,0.0016,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415229057,0.0000,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415229083,0.0022,0.0000,0.0000,0.5000,3.7640,sideEyeCat
1788415229125,0.0000,0.0000,0.0000,0.4808,3.7640,sideEyeCat
1788415229167,1.6434,0.4992,0.8203,0.4808,3.7640,sideEyeCat
1788415229221,1.5643,0.9575,1.4979,0.5000,3.7640,sideEyeCat
1788415229262,0.0007,0.0000,0.0000,0.4808,3.7640,sideEyeCat
1788415229304,1.5681,0.9944,1.5594,0.5000,3.7640,sideEyeCat
1788415229346,0.0006,0.0000,0.0000,0.4808,3.7640,sideEyeCat
1788415229388,1.2485,0.9884,1.2341,0.5000,3.6894,sideEyeCat
1788415229427,0.0003,0.0000,0.0000,0.4808,3.6894,sideEyeCat
1788415229468,0.6572,0.9378,0.6163,0.4808,3.6894,sideEyeCat
1788415229508,0.0008,0.0000,0.0000,0.4615,3.6894,sideEyeCat
1788415229550,0.5700,0.6388,0.3641,0.4615,3.6894,sideEyeCat
1788415229592,0.0004,0.0000,0.0000,0.4423,3.6894,sideEyeCat
1788415229634,1.2941,0.9595,1.2417,0.4423,3.6894,sideEyeCat
1788415229684,0.5209,0.9920,0.5167,0.4423,3.6894,sideEyeCat
1788415229725,0.0009,0.0000,0.0000,0.4231,3.6894,sideEyeCat
1788415229782,0.5674,0.9943,0.5641,0.4231,3.6894,sideEyeCat
1788415229832,0.0013,0.0000,0.0000,0.4038,3.6894,default
1788415229874,0.4507,0.9766,0.4402,0.4038,3.6894,default
1788415229918,0.0011,0.0000,0.0000,0.3846,3.6894,default
1788415229962,1.2856,0.8019,1.0309,0.4038,3.6894,default
1788415230021,1.5637,1.0000,1.5637,0.4118,3.6894,default
1788415230080,0.0020,0.0000,0.0000,0.3922,3.6894,default
1788415230132,1.9848,0.9951,1.9751,0.3922,3.6894,default
1788415230189,0.0005,0.0000,0.0000,0.3800,3.6894,default
1788415230241,5.0443,0.9957,5.0227,0.4000,5.0227,default
1788415230293,3.0899,1.0000,3.0899,0.4000,5.0227,default
1788415230335,0.0003,0.0000,0.0000,0.4000,5.0227,default
1788415230376,3.0115,1.0000,3.0115,0.4000,5.0227,default
1788415230411,0.0002,0.0000,0.0000,0.4000,5.0227,default
1788415230452,2.5752,1.0000,2.5752,0.4000,5.0227,default
1788415230489,0.0003,0.0000,0.0000,0.3922,5.0227,default
1788415230523,1.9468,1.0000,1.9468,0.3922,5.0227,default
1788415230564,0.0003,0.0000,0.0000,0.3922,5.0227,default
1788415230600,1.2548,0.9937,1.2469,0.3922,5.0227,default
1788415230633,0.0008,0.0000,0.0000,0.3922,5.0227,default
1788415230675,0.7468,0.9989,0.7459,0.3725,5.0227,default
1788415230717,0.3731,0.7728,0.2883,0.3725,5.0227,default
1788415230757,0.3044,0.7109,0.2164,0.3529,5.0227,default
1788415230820,0.3642,0.9442,0.3439,0.3529,5.0227,default
1788415230861,0.0004,0.0000,0.0000,0.3333,5.0227,default
1788415230897,0.4126,0.9964,0.4111,0.3333,5.0227,default
1788415230943,0.0004,0.0000,0.0000,0.3137,5.0227,default
1788415230987,0.5614,1.0000,0.5614,0.2941,5.0227,default
1788415231044,0.0003,0.0000,0.0000,0.2941,5.0227,default
1788415231099,0.6663,1.0000,0.6663,0.2800,5.0227,default
1788415231150,0.6826,1.0000,0.6826,0.2800,5.0227,default
1788415231183,0.9305,1.0000,0.9305,0.3000,5.0227,default
1788415231226,1.4038,1.0000,1.4038,0.3200,5.0227,default
1788415231261,0.0003,0.0000,0.0000,0.3200,5.0227,default
1788415231302,1.8527,1.0000,1.8527,0.3400,5.0227,default
1788415231337,0.0006,0.0000,0.0000,0.3400,5.0227,default
1788415231369,2.1808,1.0000,2.1808,0.3400,5.0227,default
1788415231400,0.0004,0.0000,0.0000,0.3333,5.0227,default
1788415231450,2.5204,0.9960,2.5104,0.3333,5.0227,default
1788415231498,2.8848,1.0000,2.8848,0.3529,5.0227,default
1788415231533,0.0004,0.0000,0.0000,0.3333,5.0227,default
1788415231580,3.2696,1.0000,3.2696,0.3529,5.0227,default
1788415231611,0.0012,0.0000,0.0000,0.3333,5.0227,default
1788415231644,3.5065,0.9904,3.4729,0.3529,5.0227,default
1788415231675,0.0002,0.0000,0.0000,0.3529,5.0227,default
1788415231706,0.0002,0.0000,0.0000,0.3462,5.0227,default
1788415231740,3.5203,1.0000,3.5203,0.3654,5.0227,default
1788415231774,0.0002,0.0000,0.0000,0.3654,5.0227,default
1788415231807,2.6740,0.9581,2.5619,0.3846,5.0227,default
1788415231844,0.0006,0.0000,0.0000,0.3654,5.0227,default
1788415231879,2.6985,0.9904,2.6726,0.3774,5.0227,default
1788415231921,2.6986,0.9986,2.6948,0.3962,5.0227,default
1788415231962,0.0007,0.0000,0.0000,0.3962,5.0227,default
1788415232003,1.8226,0.9974,1.8179,0.4151,5.0227,default
1788415232045,1.2489,1.0000,1.2489,0.4340,5.0227,default
1788415232086,0.6495,1.0000,0.6495,0.4340,5.0227,default
1788415232128,0.0006,0.0000,0.0000,0.4340,5.0227,default
1788415232170,0.3061,0.9646,0.2952,0.4151,5.0227,default
1788415232206,0.0003,0.0000,0.0000,0.4074,5.0227,default
1788415232248,0.1556,0.8246,0.1283,0.3889,3.5203,default
1788415232282,0.1330,0.0000,0.0000,0.3889,3.5203,default
1788415232323,0.0003,0.0000,0.0000,0.3818,3.5203,default
1788415232365,0.1516,0.0000,0.0000,0.3636,3.5203,default
1788415232399,0.0005,0.0000,0.0000,0.3636,3.5203,default
1788415232441,0.1902,0.9003,0.1713,0.3455,3.5203,default
1788415232483,0.2405,1.0000,0.2405,0.3393,3.5203,default
1788415232548,0.2845,0.9986,0.2841,0.3273,3.5203,default
1788415232585,0.0008,0.0000,0.0000,0.3091,3.5203,default
1788415232619,0.2172,0.9991,0.2170,0.3091,3.5203,default
1788415232678,0.1216,0.0000,0.0000,0.2909,3.5203,default
1788415232712,0.0004,0.0000,0.0000,0.2909,3.5203,default
1788415232743,0.0916,0.0000,0.0000,0.2727,3.5203,default
1788415232778,0.0003,0.0000,0.0000,0.2727,3.5203,default
1788415232818,0.0701,0.0000,0.0000,0.2545,3.5203,default
1788415232855,0.0004,0.0000,0.0000,0.2545,3.5203,default
1788415232899,0.0642,0.0000,0.0000,0.2545,3.5203,default
1788415232941,0.0661,0.0000,0.0000,0.2545,3.5203,default
1788415233010,0.0618,0.0000,0.0000,0.2545,3.5203,default
1788415233078,0.0675,0.0000,0.0000,0.2593,3.5203,default
1788415233120,0.0003,0.0000,0.0000,0.2593,3.5203,default
1788415233161,0.0490,0.0000,0.0000,0.2593,3.5203,default
1788415233202,0.0004,0.0000,0.0000,0.2593,3.5203,default
1788415233244,0.0598,0.0000,0.0000,0.2593,3.5203,default
1788415233286,0.0002,0.0000,0.0000,0.2545,3.5203,default
1788415233326,0.0879,0.0000,0.0000,0.2545,3.5203,default
1788415233369,0.0003,0.0000,0.0000,0.2545,3.5203,default
1788415233407,0.0887,0.0000,0.0000,0.2364,3.5203,default
1788415233441,0.0005,0.0000,0.0000,0.2182,3.5203,default
1788415233476,0.0555,0.0000,0.0000,0.2182,3.5203,default
1788415233540,0.0356,0.0000,0.0000,0.2037,3.5203,default
1788415233582,0.0003,0.0000,0.0000,0.1852,3.5203,default
1788415233628,0.0273,0.0000,0.0000,0.1852,3.5203,default
1788415233671,0.0005,0.0000,0.0000,0.1667,3.5203,default
1788415233707,0.0395,0.0000,0.0000,0.1481,3.5203,default
1788415233746,0.0003,0.0000,0.0000,0.1481,2.6948,default
1788415233781,0.0421,0.0000,0.0000,0.1296,2.6948,default
1788415233820,0.0004,0.0000,0.0000,0.1296,2.6948,default
1788415233858,0.0777,0.0000,0.0000,0.1111,2.6948,default
1788415233891,0.0005,0.0000,0.0000,0.1111,2.6948,default
1788415233934,0.1106,0.0000,0.0000,0.1111,1.8179,default
1788415233975,0.0003,0.0000,0.0000,0.0943,1.8179,default
1788415234009,0.2401,1.0000,0.2401,0.0755,1.2489,default
1788415234068,0.1026,0.0000,0.0000,0.0755,0.6495,default
1788415234111,0.0004,0.0000,0.0000,0.0566,0.2952,default
1788415234150,0.0882,0.0000,0.0000,0.0377,0.2952,default
1788415234184,0.0003,0.0000,0.0000,0.0377,0.2841,default
1788415234221,0.0649,0.0000,0.0000,0.0189,0.2841,default
1788415234258,0.0004,0.0000,0.0000,0.0000,0.2841,default
1788415234306,0.0322,0.0000,0.0000,0.0000,0.2841,default
1788415234347,0.0003,0.0000,0.0000,0.0000,0.2841,default
1788415234384,0.0720,0.0000,0.0000,0.0000,0.2841,default
1788415234417,0.0003,0.0000,0.0000,0.0000,0.2841,default
1788415234451,0.1257,0.0000,0.0000,0.0000,0.2841,default
1788415234489,0.0002,0.0000,0.0000,0.0000,0.2841,default
1788415234530,0.1538,0.9951,0.1531,0.0000,0.2841,default
1788415234566,0.0004,0.0000,0.0000,0.0000,0.2401,default
1788415234610,0.2959,1.0000,0.2959,0.0000,0.2959,default
1788415234660,0.1299,0.0000,0.0000,0.0000,0.2959,default
1788415234693,0.0003,0.0000,0.0000,0.0000,0.2959,default
1788415234737,0.0974,0.0000,0.0000,0.0000,0.2959,default
1788415234782,0.0002,0.0000,0.0000,0.0000,0.2959,default
1788415234824,0.0892,0.0000,0.0000,0.0000,0.2959,default
1788415234868,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415234902,0.0706,0.0000,0.0000,0.0000,0.2959,default
1788415234934,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415234966,0.0706,0.0000,0.0000,0.0000,0.2959,default
1788415234999,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415235033,0.0584,0.0000,0.0000,0.0000,0.2959,default
1788415235081,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415235123,0.0475,0.0000,0.0000,0.0000,0.2959,default
1788415235157,0.0003,0.0000,0.0000,0.0000,0.2959,default
1788415235199,0.0498,0.0000,0.0000,0.0000,0.2959,default
1788415235268,0.0427,0.0000,0.0000,0.0000,0.2959,default
1788415235310,0.0003,0.0000,0.0000,0.0000,0.2959,default
1788415235353,0.0637,0.0000,0.0000,0.0000,0.2959,default
1788415235396,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415235438,0.0587,0.0000,0.0000,0.0000,0.2959,default
1788415235479,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415235522,0.0464,0.0000,0.0000,0.0000,0.2959,default
1788415235564,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415235606,0.0454,0.0000,0.0000,0.0000,0.2959,default
1788415235652,0.0724,0.0000,0.0000,0.0000,0.2959,default
1788415235690,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415235736,0.0783,0.0000,0.0000,0.0000,0.2959,default
1788415235776,0.0003,0.0000,0.0000,0.0000,0.2959,default
1788415235816,0.0764,0.0000,0.0000,0.0000,0.2959,default
1788415235858,0.0007,0.0000,0.0000,0.0000,0.2959,default
1788415235900,0.0711,0.0000,0.0000,0.0000,0.2959,default
1788415235939,0.0005,0.0000,0.0000,0.0000,0.2959,default
1788415235981,0.0574,0.0000,0.0000,0.0000,0.2959,default
1788415236024,0.0003,0.0000,0.0000,0.0000,0.2959,default
1788415236058,0.0541,0.0000,0.0000,0.0000,0.2959,default
1788415236132,0.0302,0.0000,0.0000,0.0000,0.2959,default
1788415236174,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415236214,0.0260,0.0000,0.0000,0.0000,0.2959,default
1788415236249,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415236288,0.0325,0.0000,0.0000,0.0000,0.2959,default
1788415236325,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415236359,0.0319,0.0000,0.0000,0.0000,0.2959,default
1788415236393,0.0002,0.0000,0.0000,0.0000,0.2959,default
1788415236429,0.0316,0.0000,0.0000,0.0000,0.2959,default
1788415236468,0.0004,0.0000,0.0000,0.0000,0.2959,default
1788415236513,0.0363,0.0000,0.0000,0.0000,0.2959,default
1788415236552,0.0006,0.0000,0.0000,0.0000,0.2959,default
1788415236595,0.0456,0.0000,0.0000,0.0000,0.2959,default
1788415236637,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415236678,0.0705,0.0000,0.0000,0.0000,0.0000,default
1788415236725,0.0409,0.0000,0.0000,0.0000,0.0000,default
1788415236756,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415236798,0.0371,0.0000,0.0000,0.0000,0.0000,default
1788415236839,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415236888,0.0311,0.0000,0.0000,0.0000,0.0000,default
1788415236930,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415236973,0.0257,0.0000,0.0000,0.0000,0.0000,default
1788415237016,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237060,0.0239,0.0000,0.0000,0.0000,0.0000,default
1788415237102,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237144,0.0299,0.0000,0.0000,0.0000,0.0000,default
1788415237188,0.0271,0.0000,0.0000,0.0000,0.0000,default
1788415237222,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415237262,0.0269,0.0000,0.0000,0.0000,0.0000,default
1788415237305,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415237345,0.0254,0.0000,0.0000,0.0000,0.0000,default
1788415237387,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237429,0.0372,0.0000,0.0000,0.0000,0.0000,default
1788415237471,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237505,0.0276,0.0000,0.0000,0.0000,0.0000,default
1788415237541,0.0279,0.0000,0.0000,0.0000,0.0000,default
1788415237581,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237616,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415237655,0.0246,0.0000,0.0000,0.0000,0.0000,default
1788415237716,0.0326,0.0000,0.0000,0.0000,0.0000,default
1788415237756,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415237795,0.0381,0.0000,0.0000,0.0000,0.0000,default
1788415237838,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415237879,0.0327,0.0000,0.0000,0.0000,0.0000,default
1788415237922,0.0401,0.0000,0.0000,0.0000,0.0000,default
1788415237963,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415238005,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415238046,0.0399,0.0000,0.0000,0.0000,0.0000,default
1788415238087,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415238121,0.0831,0.0000,0.0000,0.0000,0.0000,default
1788415238179,0.0388,0.0000,0.0000,0.0000,0.0000,default
1788415238217,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415238249,0.0266,0.0000,0.0000,0.0000,0.0000,default
1788415238306,0.0280,0.0000,0.0000,0.0000,0.0000,default
1788415238345,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415238384,0.0335,0.0000,0.0000,0.0000,0.0000,default
1788415238420,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415238455,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415238491,0.0321,0.0000,0.0000,0.0000,0.0000,default
1788415238532,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415238573,0.0237,0.0000,0.0000,0.0000,0.0000,default
1788415238609,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415238645,0.0283,0.0000,0.0000,0.0000,0.0000,default
1788415238685,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415238725,0.0239,0.0000,0.0000,0.0000,0.0000,default
1788415238760,0.0231,0.0000,0.0000,0.0000,0.0000,default
1788415238806,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415238847,0.0239,0.0000,0.0000,0.0000,0.0000,default
1788415238896,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415238933,0.0319,0.0000,0.0000,0.0000,0.0000,default
1788415238969,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415239008,0.0335,0.0000,0.0000,0.0000,0.0000,default
1788415239044,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415239086,0.0286,0.0000,0.0000,0.0000,0.0000,default
1788415239120,0.0242,0.0000,0.0000,0.0000,0.0000,default
1788415239157,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415239190,0.0308,0.0000,0.0000,0.0000,0.0000,default
1788415239225,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415239261,0.0333,0.0000,0.0000,0.0000,0.0000,default
1788415239304,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415239338,0.0298,0.0000,0.0000,0.0000,0.0000,default
1788415239380,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415239416,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415239456,0.0329,0.0000,0.0000,0.0000,0.0000,default
1788415239492,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415239534,0.0488,0.0000,0.0000,0.0000,0.0000,default
1788415239576,0.0915,0.0000,0.0000,0.0000,0.0000,default
1788415239636,0.0623,0.0000,0.0000,0.0000,0.0000,default
1788415239679,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415239716,0.0376,0.0000,0.0000,0.0000,0.0000,default
1788415239754,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415239789,0.0295,0.0000,0.0000,0.0000,0.0000,default
1788415239826,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415239864,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415239905,0.0412,0.0000,0.0000,0.0000,0.0000,default
1788415239949,0.0407,0.0000,0.0000,0.0000,0.0000,default
1788415239990,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415240022,0.0540,0.0000,0.0000,0.0000,0.0000,default
1788415240064,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415240106,0.2459,1.0000,0.2459,0.0000,0.2459,default
1788415240165,0.1710,1.0000,0.1710,0.0000,0.2459,default
1788415240202,0.0004,0.0000,0.0000,0.0000,0.2459,default
1788415240242,0.1750,1.0000,0.1750,0.0000,0.2459,default
1788415240273,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415240308,0.1422,0.0000,0.0000,0.0000,0.2459,default
1788415240345,0.0007,0.0000,0.0000,0.0000,0.2459,default
1788415240380,0.1390,0.0000,0.0000,0.0000,0.2459,default
1788415240421,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415240453,0.1359,0.0000,0.0000,0.0000,0.2459,default
1788415240491,0.0002,0.0000,0.0000,0.0000,0.2459,default
1788415240533,0.1235,0.0000,0.0000,0.0000,0.2459,default
1788415240566,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415240600,0.0884,0.0000,0.0000,0.0000,0.2459,default
1788415240635,0.0004,0.0000,0.0000,0.0000,0.2459,default
1788415240667,0.0862,0.0000,0.0000,0.0000,0.2459,default
1788415240702,0.0004,0.0000,0.0000,0.0000,0.2459,default
1788415240739,0.0960,0.0000,0.0000,0.0000,0.2459,default
1788415240774,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415240807,0.0943,0.0000,0.0000,0.0000,0.2459,default
1788415240845,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415240883,0.1073,0.0000,0.0000,0.0000,0.2459,default
1788415240919,0.0004,0.0000,0.0000,0.0000,0.2459,default
1788415240955,0.1303,0.0000,0.0000,0.0000,0.2459,default
1788415240989,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241039,0.1966,1.0000,0.1966,0.0000,0.2459,default
1788415241093,0.0999,0.0000,0.0000,0.0000,0.2459,default
1788415241133,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415241185,0.1086,0.0000,0.0000,0.0000,0.2459,default
1788415241227,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415241269,0.1145,0.0000,0.0000,0.0000,0.2459,default
1788415241313,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415241346,0.1081,0.0000,0.0000,0.0000,0.2459,default
1788415241380,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241417,0.1122,0.0000,0.0000,0.0000,0.2459,default
1788415241464,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241511,0.2304,1.0000,0.2304,0.0000,0.2459,default
1788415241555,0.1183,0.0000,0.0000,0.0000,0.2459,default
1788415241594,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241637,0.1034,0.0000,0.0000,0.0000,0.2459,default
1788415241678,0.0007,0.0000,0.0000,0.0000,0.2459,default
1788415241719,0.0856,0.0000,0.0000,0.0000,0.2459,default
1788415241765,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241797,0.0793,0.0000,0.0000,0.0000,0.2459,default
1788415241839,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415241879,0.0820,0.0000,0.0000,0.0000,0.2459,default
1788415241913,0.0005,0.0000,0.0000,0.0000,0.2459,default
1788415241948,0.0653,0.0000,0.0000,0.0000,0.2459,default
1788415241985,0.0003,0.0000,0.0000,0.0000,0.2459,default
1788415242022,0.0310,0.0000,0.0000,0.0000,0.2459,default
1788415242058,0.0004,0.0000,0.0000,0.0000,0.2459,default
1788415242099,0.0361,0.0000,0.0000,0.0000,0.2459,default
1788415242150,0.0004,0.0000,0.0000,0.0000,0.2304,default
1788415242195,0.0810,0.0000,0.0000,0.0000,0.2304,default
1788415242236,0.0640,0.0000,0.0000,0.0000,0.2304,default
1788415242283,0.0004,0.0000,0.0000,0.0000,0.2304,default
1788415242330,0.0600,0.0000,0.0000,0.0000,0.2304,default
1788415242372,0.0003,0.0000,0.0000,0.0000,0.2304,default
1788415242412,0.0354,0.0000,0.0000,0.0000,0.2304,default
1788415242452,0.0005,0.0000,0.0000,0.0000,0.2304,default
1788415242496,0.0464,0.0000,0.0000,0.0000,0.2304,default
1788415242538,0.0003,0.0000,0.0000,0.0000,0.2304,default
1788415242580,0.1410,0.0000,0.0000,0.0000,0.2304,default
1788415242628,0.0690,0.0000,0.0000,0.0000,0.2304,default
1788415242672,0.0005,0.0000,0.0000,0.0000,0.2304,default
1788415242708,0.0546,0.0000,0.0000,0.0000,0.2304,default
1788415242750,0.0004,0.0000,0.0000,0.0000,0.2304,default
1788415242791,0.0408,0.0000,0.0000,0.0000,0.2304,default
1788415242833,0.0006,0.0000,0.0000,0.0000,0.2304,default
1788415242874,0.0285,0.0000,0.0000,0.0000,0.2304,default
1788415242917,0.0005,0.0000,0.0000,0.0000,0.2304,default
1788415242960,0.0276,0.0000,0.0000,0.0000,0.2304,default
1788415242994,0.0003,0.0000,0.0000,0.0000,0.2304,default
1788415243035,0.0522,0.0000,0.0000,0.0000,0.2304,default
1788415243095,0.0326,0.0000,0.0000,0.0000,0.2304,default
1788415243132,0.0003,0.0000,0.0000,0.0000,0.2304,default
1788415243168,0.0467,0.0000,0.0000,0.0000,0.2304,default
1788415243212,0.0006,0.0000,0.0000,0.0000,0.2304,default
1788415243252,0.0602,0.0000,0.0000,0.0000,0.2304,default
1788415243288,0.0005,0.0000,0.0000,0.0000,0.2304,default
1788415243331,0.0878,0.0000,0.0000,0.0000,0.2304,default
1788415243376,0.0003,0.0000,0.0000,0.0000,0.2304,default
1788415243418,0.0897,0.0000,0.0000,0.0000,0.2304,default
1788415243460,0.0007,0.0000,0.0000,0.0000,0.2304,default
1788415243503,0.1248,0.0000,0.0000,0.0000,0.2304,default
1788415243556,0.0455,0.0000,0.0000,0.0000,0.0000,default
1788415243591,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415243624,0.0458,0.0000,0.0000,0.0000,0.0000,default
1788415243663,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415243714,0.0553,0.0000,0.0000,0.0000,0.0000,default
1788415243750,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415243785,0.0407,0.0000,0.0000,0.0000,0.0000,default
1788415243825,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415243861,0.0454,0.0000,0.0000,0.0000,0.0000,default
1788415243895,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415243931,0.0477,0.0000,0.0000,0.0000,0.0000,default
1788415243973,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415244010,0.0573,0.0000,0.0000,0.0000,0.0000,default
1788415244045,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415244086,0.1182,0.0000,0.0000,0.0000,0.0000,default
1788415244148,0.1006,0.0000,0.0000,0.0000,0.0000,default
1788415244184,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415244224,0.1221,0.0000,0.0000,0.0000,0.0000,default
1788415244276,0.1441,0.0000,0.0000,0.0000,0.0000,default
1788415244311,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415244345,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415244380,0.1579,1.0000,0.1579,0.0000,0.1579,default
1788415244417,0.0004,0.0000,0.0000,0.0000,0.1579,default
1788415244455,0.1319,0.0000,0.0000,0.0000,0.1579,default
1788415244487,0.0002,0.0000,0.0000,0.0000,0.1579,default
1788415244523,0.1092,0.0000,0.0000,0.0000,0.1579,default
